repo_name,discussion,author,timestamp,reactions,is_part_of_selected_answer,content
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9246,akp2020,2020-07-02T07:28:17Z,,False,"<p>Hi,</p>
<p>what is the best way to store authentication tokens..<br>
Coz browsers are going to stop cookies .. so, where else can we store?<br>
in .env file??<br>
even I stored it in local-storage .. everything is fine but can't run lighthouse..as it flushes storage while generating report..<br>
if storing in a js var then on refresh it will ask for log-in...</p>
<p>Regards,<br>
Anjan</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9246,zachcoss,2020-07-04T15:32:57Z,,False,"<p>Typically, authentication tokens are stored in Local Storage and passed to the endpoints within the Authentication Header. Those tokens, though technically public, are only secure if the server can verify them.</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9246,eddiemonge,2020-07-06T16:21:03Z,,False,"<p>This is a React/general web dev question and not a React question. It would be better to ask it on Stackoverflow with a React tag</p>
<p><code>can't run lighthouse..as it flushes storage while generating report</code> what does that mean?</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9246,israelKusayev,2020-07-14T19:26:02Z,"[['👍'], [1]]",False,"<p>If you mean lighthouse in browser devtools you can uncheck the ""Clear storage""</p>
<p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://user-images.githubusercontent.com/42112796/87467664-fdf27580-c620-11ea-95e1-5c4c7fcc1169.png""><img src=""https://user-images.githubusercontent.com/42112796/87467664-fdf27580-c620-11ea-95e1-5c4c7fcc1169.png"" alt=""image"" style=""max-width:100%;""></a></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9246,israelKusayev,2020-07-14T19:28:35Z,,False,"<p>If you mean lighthouce CI you can read their documentation</p>
<p><a href=""https://github.com/GoogleChrome/lighthouse/blob/master/docs/authenticated-pages.md"">Running Lighthouse on Authenticated Pages</a></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,kentcdodds,2020-06-09T23:14:10Z,"[['👍'], [12]]",False,"<p>Hi friends!</p>
<p>Is v4 held up by the issues in <a href=""https://github.com/facebook/create-react-app/projects/9"">the project</a>? If not, what else is there? If so, what help is needed to get v4 released? I'd really love to have the latest version of everything (especially jest and babel) :) Thanks!</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,kentcdodds,2020-06-09T23:21:25Z,"[['❤️'], [4]]",False,"<p>Just went through the issues on the v4 project and two of them are locked, one has a PR that I think is ready, and the other seems like it would be pretty quick (unless I misunderstand it).</p>
<p>Trying to find where I can pitch in :)</p>
<p><a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/kentcdodds/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/kentcdodds"">@kentcdodds</a> The two bigger things we were waiting for was ESLint 7 (some plugins were still being updated), and <a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/ianschmitz/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/ianschmitz"">@ianschmitz</a> was working on Jest/jsdom updates. He might be able to share more.</p>
<p>Thanks for all of your help!</p>
<p>Jest is merged in.</p>
<p>ESLint is close, waiting on a11y plugin: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""615152908"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8978"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/8978/hovercard"" href=""https://github.com/facebook/create-react-app/pull/8978"">#8978</a>.</p>
<p>Only waiting for <code>eslint-plugin-testing-library</code> (which itself is waiting for <code>eslint-plugin-node</code> &amp; <code>eslint-plugin-promise</code>) to have ESLint 7.x compatibility now: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""612895023"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8963"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/8963/hovercard?comment_id=648096950&amp;comment_type=issue_comment"" href=""https://github.com/facebook/create-react-app/pull/8963#issuecomment-648096950"">#8963 (comment)</a></p>
<p>But this can go into 4.1 too if that's keeping the package from the 4.0 release</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,mrmckeb,2020-06-10T06:41:28Z,,False,"<p><a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/kentcdodds/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/kentcdodds"">@kentcdodds</a> The two bigger things we were waiting for was ESLint 7 (some plugins were still being updated), and <a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/ianschmitz/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/ianschmitz"">@ianschmitz</a> was working on Jest/jsdom updates. He might be able to share more.</p>
<p>Thanks for all of your help!</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,ianschmitz,2020-06-10T14:21:18Z,"[['👍'], [7]]",False,"<p>Jest is merged in.</p>
<p>ESLint is close, waiting on a11y plugin: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""615152908"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8978"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/8978/hovercard"" href=""https://github.com/facebook/create-react-app/pull/8978"">#8978</a>.</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,MichaelDeBoey,2020-06-24T08:13:54Z,"[['👍', '😄'], [4, 1]]",False,"<p>Only waiting for <code>eslint-plugin-testing-library</code> (which itself is waiting for <code>eslint-plugin-node</code> &amp; <code>eslint-plugin-promise</code>) to have ESLint 7.x compatibility now: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""612895023"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8963"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/8963/hovercard?comment_id=648096950&amp;comment_type=issue_comment"" href=""https://github.com/facebook/create-react-app/pull/8963#issuecomment-648096950"">#8963 (comment)</a></p>
<p>But this can go into 4.1 too if that's keeping the package from the 4.0 release</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,ianschmitz,2020-06-26T22:49:15Z,"[['👍'], [2]]",False,"<p>The last two PRs we're trying to get in:</p>
<ul>
<li>Service worker improvements: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""643957052"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/9205"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/9205/hovercard"" href=""https://github.com/facebook/create-react-app/pull/9205"">#9205</a>
</li>
<li>Additional linting rules (time permitting): <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""612895023"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8963"" data-hovercard-type=""pull_request"" data-hovercard-url=""/facebook/create-react-app/pull/8963/hovercard"" href=""https://github.com/facebook/create-react-app/pull/8963"">#8963</a>
</li>
</ul>
<p>Are the service worker improvements crucial to this release? I don't know the analytics on it but my guess is that service workers are ignored by the vast majority of users and so that could be pushed to the next release?</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,eddiemonge,2020-06-30T16:38:06Z,"[['👍'], [16]]",False,<p>Are the service worker improvements crucial to this release? I don't know the analytics on it but my guess is that service workers are ignored by the vast majority of users and so that could be pushed to the next release?</p>
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,Svish,2020-07-14T13:37:25Z,"[['👍'], [4]]",False,<p>Any updates on this?</p>
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9131,bennettdams,2020-07-14T16:58:21Z,"[['👍'], [3]]",False,"<p>While we wait: Should we prepare documentation on how to actually use the new ESLint configuration together with VS Code (and TypeScript &amp; Prettier)?</p>
<p>I created a proposal some weeks ago:<br>
<a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""601976939"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/8849"" data-hovercard-type=""issue"" data-hovercard-url=""/facebook/create-react-app/issues/8849/hovercard"" href=""https://github.com/facebook/create-react-app/issues/8849"">#8849</a> <em>Recommended way of config integration with ESLint, TypeScript, Prettier and VS Code</em></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9295,ezepale,2020-07-12T16:47:46Z,"[['😕'], [1]]",False,"<p><a href=""url"">file:///C:/Users/MI%20PC/Pictures/help.png</a></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9295,eddiemonge,2020-07-13T17:46:52Z,,False,"<p><code>ls</code> does not work on windows. You want <code>dir</code> instead</p>
<p>Unless using powershell, in that case, ls is a valid command</p>
<p>or using WSL2 like I highly recommed</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9295,psyycker,2020-07-13T22:23:58Z,,False,"<p>Unless using powershell, in that case, ls is a valid command</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9295,eddiemonge,2020-07-14T16:04:03Z,"[['👍'], [1]]",False,<p>or using WSL2 like I highly recommed</p>
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9305,Svish,2020-07-14T13:28:38Z,"[['👍'], [1]]",False,"<p>Is there any roadmap or anything anywhere giving some sort of an ETA on when the next release of this comes out?</p>
<p>We're using <code>create-react-app</code> for our apps, but also <code>eslint-config-react-app</code> as basis for the shared eslint configuration in our company. And several versions of eslint plugins are lagging behind now, because the latest <code>eslint-config-react-app@5.2.1</code> on NPM is restricting them to older major versions:</p>
<pre><code>npm WARN eslint-config-react-app@5.2.1 requires a peer of @typescript-eslint/eslint-plugin@2.x but none is installed. You must install peer dependencies yourself.
npm WARN eslint-config-react-app@5.2.1 requires a peer of @typescript-eslint/parser@2.x but none is installed. You must install peer dependencies yourself.
npm WARN eslint-config-react-app@5.2.1 requires a peer of eslint@6.x but none is installed. You must install peer dependencies yourself.
npm WARN eslint-config-react-app@5.2.1 requires a peer of eslint-plugin-flowtype@3.x || 4.x but none is installed. You must install peer dependencies yourself.
npm WARN eslint-config-react-app@5.2.1 requires a peer of eslint-plugin-react-hooks@1.x || 2.x but none is installed. You must install peer dependencies yourself.
</code></pre>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9305,bennettdams,2020-07-14T13:30:43Z,"[['👍'], [1]]",True,"<p>There's another thread for CRA version 4 with the new ESLint, which hopefully will be released soon:   <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""6163"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/discussions/9131"" data-hovercard-type=""discussion"" data-hovercard-url=""/facebook/create-react-app/discussions/9131/hovercard"" href=""https://github.com/facebook/create-react-app/discussions/9131"">#9131</a></p>
<p>Ah, cool, thanks <g-emoji class=""g-emoji"" alias=""slightly_smiling_face"" fallback-src=""https://github.githubassets.com/images/icons/emoji/unicode/1f642.png"">🙂</g-emoji><g-emoji class=""g-emoji"" alias=""+1"" fallback-src=""https://github.githubassets.com/images/icons/emoji/unicode/1f44d.png"">👍</g-emoji></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9305,Svish,2020-07-14T13:33:02Z,,True,"<p>Ah, cool, thanks <g-emoji class=""g-emoji"" alias=""slightly_smiling_face"" fallback-src=""https://github.githubassets.com/images/icons/emoji/unicode/1f642.png"">🙂</g-emoji><g-emoji class=""g-emoji"" alias=""+1"" fallback-src=""https://github.githubassets.com/images/icons/emoji/unicode/1f44d.png"">👍</g-emoji></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9291,dephraiim,2020-07-10T19:26:14Z,,False,"<p>Today was much worse for me.</p>
<p><code>npx create-react-app my-app</code> took over an two hour. It kept installing and unistalling the packages.</p>
<p>Logs in terminal.<br>
<a rel=""nofollow"" href=""https://gist.github.com/dephraiim/d19b8ad8c2ad9eeed457bf96eeb795a4"">https://gist.github.com/dephraiim/d19b8ad8c2ad9eeed457bf96eeb795a4</a></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9291,eddiemonge,2020-07-13T17:45:46Z,,False,"<p>Issue was opened at <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""654989464"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/9290"" data-hovercard-type=""issue"" data-hovercard-url=""/facebook/create-react-app/issues/9290/hovercard"" href=""https://github.com/facebook/create-react-app/issues/9290"">#9290</a> already</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9277,Buuntu,2020-07-07T23:44:28Z,"[['👍'], [1]]",False,"<p>It would be good to have a recommended workflow using Docker, for example when working on a full stack application (both frontend and backend).  I know Docker is outside of the scope of create-react-app but feel like this is a pretty common workflow, and judging by the popularity of some Stackoverflow threads I think this is common enough that it might warrant a discussion:</p>
<p><a rel=""nofollow"" href=""https://stackoverflow.com/questions/30043872/docker-compose-node-modules-not-present-in-a-volume-after-npm-install-succeeds"">https://stackoverflow.com/questions/30043872/docker-compose-node-modules-not-present-in-a-volume-after-npm-install-succeeds</a><br>
<a rel=""nofollow"" href=""https://stackoverflow.com/questions/38425996/docker-compose-volume-on-node-modules-but-is-empty"">https://stackoverflow.com/questions/38425996/docker-compose-volume-on-node-modules-but-is-empty</a><br>
<a rel=""nofollow"" href=""https://stackoverflow.com/questions/38758361/create-react-app-with-docker"">https://stackoverflow.com/questions/38758361/create-react-app-with-docker</a></p>
<p>None of these threads have very clean solutions, since they often significantly increase start/build times or have edge cases when building from scratch and/or updating packages.</p>
<p>I myself am having issue setting this up with docker-compose and hot reloading without jumping through a lot of hoops .  Many of the issues stem around node_modules and the fact that create-react-app expects these in src and doesn't allow you to use absolute paths for NODE_PATH to keep node_modules outside of your mounted volume.  Basically this old issue: <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""354301676"" data-permission-text=""Title is private"" data-url=""https://github.com/facebook/create-react-app/issues/4928"" data-hovercard-type=""issue"" data-hovercard-url=""/facebook/create-react-app/issues/4928/hovercard"" href=""https://github.com/facebook/create-react-app/issues/4928"">#4928</a></p>
<p>It would be great if there was a short section in documentation or a README describing how to do this, or if it's too complicated, maybe describing why you shouldn't develop in Docker at all.</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9277,avindra,2020-07-08T18:23:22Z,,False,"<p><a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/Buuntu/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/Buuntu"">@Buuntu</a> the <code>NODE_PATH</code> trick may not work, but the <code>jsconfig</code> / <code>tsconfig</code> option should work for you, it's documented here:</p>
<p><a rel=""nofollow"" href=""https://create-react-app.dev/docs/importing-a-component/#absolute-imports"">https://create-react-app.dev/docs/importing-a-component/#absolute-imports</a></p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9277,Buuntu,2020-07-09T01:56:27Z,,False,"<blockquote>
<p><a class=""user-mention"" data-hovercard-type=""user"" data-hovercard-url=""/users/Buuntu/hovercard"" data-octo-click=""hovercard-link-click"" data-octo-dimensions=""link_type:self"" href=""https://github.com/Buuntu"">@Buuntu</a> the <code>NODE_PATH</code> trick may not work, but the <code>jsconfig</code> / <code>tsconfig</code> option should work for you, it's documented here:</p>
<p><a href=""https://create-react-app.dev/docs/importing-a-component/#absolute-imports"" rel=""nofollow"">https://create-react-app.dev/docs/importing-a-component/#absolute-imports</a></p>
</blockquote>
<p>That's for importing libraries in code, it still doesn't solve most of the common issues (linked above) around Docker workflows and node_modules though.</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9277,Vanuan,2020-07-13T15:56:47Z,,False,"<p>I'd say that node_modules is the issue only in OS X, due to the well known performance issue with osxfs.<br>
If you're using ubuntu, just don't try to put node_modules inside the volume, let it be in src.</p>
<pre><code># docker/docker-compose.yml

  node:
    build: ./node
    volumes:
      - ../:/src
    working_dir: /src
    ports: [""127.0.0.1:3000:3000""]

# docker/node/Dockerfile

FROM node:12.13.0
RUN curl --compressed -o- -L https://yarnpkg.com/install.sh | bash

# docker/start

#!/bin/bash
set -e
cd $(dirname $0)
docker-compose -f docker-compose.yml build node
docker-compose -f docker-compose.yml run --rm --service-ports node yarn start $@

# docker/run

#!/bin/bash
set -e
cd $(dirname $0)
docker-compose -f docker-compose.yml build node
docker-compose -f docker-compose.yml run --rm --no-deps node $@
</code></pre>
<p>Usage:</p>
<pre><code>./docker/run yarn install
./docker/start
</code></pre>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9276,seansean11,2020-07-07T13:53:20Z,,False,"<p>I was going to create an <code>issue</code> for this, but I figure I should ask first.  I am using <code>react-app-polyfill</code> to get IE11 support and following the instructions on the Readme to import both <code>react-app-polyfill/ie11</code> and <code>react-app-polyfill/stable</code> in that order to the top of my <code>index.js</code> entrypoint.  This does give me the ie11 support I need and adds about <code>37kb</code> to the production bundle size.</p>
<p>Out of curiosity, I started to play with the <code>browserslist</code> to see if using different browser support would change the polyfills from <code>core-js</code> that got bundled, and it didn't.  Regardless of the browser support I define it includes what seems to be all of <code>core-js/stable</code> (not even just the ie11 support).</p>
<p>It seems to me that either <code>@babel/preset-env</code> or the implementation of it is broken when used in conjunction with <code>browserslist</code>.  I wanted to confirm this suspicion before creating an <code>issue</code>.</p>"
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9276,MasterCassim,2020-07-09T21:53:33Z,,False,<p>Have you deleted node_modules/.cache after changing browserlist?</p>
facebook/create-react-app,https://github.com/facebook/create-react-app/discussions/9161,alicialics,2020-06-15T18:28:01Z,"[['👍'], [1]]",False,"<p>In the end of this article <a rel=""nofollow"" href=""https://web.dev/granular-chunking-nextjs/"">https://web.dev/granular-chunking-nextjs/</a><br>
I've tested this briefly and it seem to be able to provide better chunking results than the current default.  Should the current default be changed?</p>
<p><a rel=""nofollow"" href=""https://glitch.com/edit/#!/webpack-granular-split-chunks?path=webpack.config.js%3A1%3A0"">https://glitch.com/edit/#!/webpack-granular-split-chunks?path=webpack.config.js%3A1%3A0</a></p>
<pre><code>config.optimization = {
  …
  splitChunks: {
    name: false,
    chunks: `all`,
    cacheGroups: {
      default: false,
      vendors: false,
      commons: {
        name: `commons`,
        chunks: `all`,
        // if a chunk is used more than half the components count,
        // we can assume it's pretty global
        minChunks: componentsCount &gt; 2 ? componentsCount * 0.5 : 2,
      },
      react: {
        name: `commons`,
        chunks: `all`,
        test: /[\\/]node_modules[\\/](react|react-dom|scheduler)[\\/]/,
      },
</code></pre>
<pre><code>optimization: {
    splitChunks: {
      chunks: 'all',
      maxInitialRequests: 25,
      minSize: 20000,
      cacheGroups: {
        default: false,
        vendors: false,
        framework: {
          chunks: 'all',
          name: 'framework',
          test: /[\\/]node_modules[\\/](react|react-dom|scheduler|prop-types|use-subscription)[\\/]/,
          priority: 40,
          enforce: true
        },
        lib: {
          test(module) {
            return (
              module.size() &gt; 150000 &amp;&amp; // 150KB cut off for any npm library (change this value to meet your requirements)
              /node_modules[/\\]/.test(module.identifier())
            );
          },
          name(module) {
            const hash = crypto.createHash(`sha1`)
            hash.update(module.libIdent({ context: 'dir' }))

            return 'lib-' + hash.digest(`hex`).substring(0, 8)          
          },
          priority: 30,
          minChunks: 1,
          reuseExistingChunk: true
        },
        commons: {
          name: 'commons',
          minChunks: 3, // define (or pass in) the total number of pages here
          priority: 20
        },
        shared: {
          name(module, chunks) {
            const hash = crypto
              .createHash(`sha1`)
              .update(chunks.reduce((acc, chunk) =&gt; acc + chunk.name, ``))
              .digest(`hex`)

            return hash
          },
          priority: 10,
          minChunks: 2,
          reuseExistingChunk: true
        }
      }
    }
</code></pre>"
