repo_name,discussion,author,timestamp,reactions,is_part_of_selected_answer,content
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31287,smplyjr-dev,2020-07-13T09:56:44Z,,False,"<p>I have 14 actions (links) on each dropdown on each row.</p>
<p>However, when trying to open it, it breaks the responsiveness of the whole table itself. I understand that this happens because the nearest relative parent for the <code>.dropdown-menu</code> is the dropdown container itself <code>.btn-group</code> which is inside of a <code>&lt;td&gt;</code> tag.</p>
<p>Do you guys have any solution on mind? Any possible trick to solve the issue?</p>
<p>Thanks in advance.</p>
<p>Fiddle could be found here: <a rel=""nofollow"" href=""https://jsfiddle.net/Lace4rhv/"">https://jsfiddle.net/Lace4rhv/</a></p>
<p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://user-images.githubusercontent.com/53923363/87291408-da9ccd00-c531-11ea-94ad-9b36fe6b76bc.png""><img src=""https://user-images.githubusercontent.com/53923363/87291408-da9ccd00-c531-11ea-94ad-9b36fe6b76bc.png"" alt=""Screenshot_2020-07-13 Tables"" style=""max-width:100%;""></a></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31287,smplyjr-dev,2020-07-14T03:01:07Z,,False,"<p>Adding a <code>data-boundary=""viewport""</code> to the dropdown trigger element does the trick. <a class=""issue-link js-issue-link"" data-error-text=""Failed to load title"" data-id=""20855358"" data-permission-text=""Title is private"" data-url=""https://github.com/twbs/bootstrap/issues/11037"" data-hovercard-type=""issue"" data-hovercard-url=""/twbs/bootstrap/issues/11037/hovercard?comment_id=385856302&amp;comment_type=issue_comment"" href=""https://github.com/twbs/bootstrap/issues/11037#issuecomment-385856302"">#11037 (comment)</a></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31286,hassanbinsafdar,2020-07-12T23:14:17Z,,False,<p>I want to ask is there you guys planned about including official display grid or not ?</p>
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31286,mdo,2020-07-13T16:16:35Z,,False,"<p>We haven't solidified plans just yet. For now we've focused on bolstering our existing grid system, but we're continuing to experiment and try out new ideas.</p>
<p>ok great but i think if you guys added it would be great because browser support is awesome now . you can keep existing flexbox  grid but can give options of grid .</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31286,hassanbinsafdar,2020-07-13T19:08:51Z,,False,<p>ok great but i think if you guys added it would be great because browser support is awesome now . you can keep existing flexbox  grid but can give options of grid .</p>
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31273,ghostyu2,2020-07-10T17:59:44Z,,False,"<p>Hi! I need help with a carousel.<br>
I have two <code>&lt;section&gt;</code> tags one after the other in the html, in the second one I have the carousel, what I don't get is that the carousel section vertically centers the text that I have located there for each slide. Each slide has text, it has no images. What I'm trying to do is use a padding of 100px for the top and bottom in the stylesheet, but it doesn't center it, even the text, if it is long, leaves the section, that is, the section does not adapt to the size of the text .<br>
Well, I apologize for my bad English. Thank you very much for the help. Attached to the message are the files used.</p>
<p><a href=""https://github.com/twbs/bootstrap/files/4904650/prueba.zip"">prueba.zip</a></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31273,Johann-S,2020-07-10T19:25:51Z,,True,"<p>Bug reports must include a live demo of the problem. Per our <a href=""https://github.com/twbs/bootstrap/blob/master/.github/CONTRIBUTING.md"">contributing guidelines</a>, please create a reduced test case via <a href=""https://codepen.io/"" rel=""nofollow"">CodePen</a>/<a href=""https://jsbin.com/"" rel=""nofollow"">JS Bin</a> or <a href=""https://stackblitz.com/"" rel=""nofollow"">Stackblitz</a> and report back with your link, Bootstrap version, and specific browser and OS details.</p>
<p><em>This is an automated reply</em></p>
<p>Hello, thanks for the answer. I'm not saying this is a bug, maybe it's something I don't do correctly and what I do is consult users who have more experience than I do to help me solve the problem I have. Thank you</p>
<p>Oh ok so if you need help please ask around in the official Slack team or Stack Overflow. <a href=""https://github.com/twbs/bootstrap#community"">See our readme for more details</a>.</p>
<p>Ok Johann-S, thank you, now I ask in Stack Overflow. Regards!</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31273,ghostyu2,2020-07-11T02:06:18Z,,True,"<p>Hello, thanks for the answer. I'm not saying this is a bug, maybe it's something I don't do correctly and what I do is consult users who have more experience than I do to help me solve the problem I have. Thank you</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31273,Johann-S,2020-07-11T05:37:47Z,,True,"<p>Oh ok so if you need help please ask around in the official Slack team or Stack Overflow. <a href=""https://github.com/twbs/bootstrap#community"">See our readme for more details</a>.</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31273,ghostyu2,2020-07-11T10:10:20Z,,True,"<p>Ok Johann-S, thank you, now I ask in Stack Overflow. Regards!</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31260,keef-ui,2020-07-08T10:32:59Z,,False,"<p>When i compile the scss file to css i get following odd values for bg-gradient in the css :</p>
<p>.bg-gradient {<br>
background-image: var(--bs-gradient) !important;<br>
}</p>
<p>note : I have enabled the following in variables : $enable-gradients:            true !default;</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31260,mdo,2020-07-08T18:05:18Z,,True,"<p><code>var(--bs-gradient)</code> is the syntax for CSS custom properties, aka CSS variables. See <a rel=""nofollow"" href=""https://v5.getbootstrap.com/docs/5.0/customize/css-variables/"">https://v5.getbootstrap.com/docs/5.0/customize/css-variables/</a> for some details.</p>
<p>Thanks for that it makes sense...I guess this is not widely supported in most browsers yet.</p>
<p><a rel=""nofollow"" href=""https://caniuse.com/#feat=css-variables"">https://caniuse.com/#feat=css-variables</a></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31260,keef-ui,2020-07-10T08:27:09Z,,True,<p>Thanks for that it makes sense...I guess this is not widely supported in most browsers yet.</p>
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31260,patrickhlauke,2020-07-10T12:07:33Z,,True,"<p><a rel=""nofollow"" href=""https://caniuse.com/#feat=css-variables"">https://caniuse.com/#feat=css-variables</a></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31267,jramiresbrito,2020-07-09T09:40:17Z,,False,"<p>Hey guys, I'm sorry if this isn't the correct channel to report this. <em>Please feel free to point where it should be.</em></p>
<p>I want to report a litle typo that I found in v5 here:</p>
<p><a href=""https://v5.getbootstrap.com/docs/5.0/getting-started/download/#yarn"" rel=""nofollow"">v5 docs - installing via yarn</a></p>
<p>it says:</p>
<p><code>yarn add bootstrap</code></p>
<p>But it isntall the v4.5.0</p>
<p>to properly install v5 please run:</p>
<p><code>yarn add bootstrap@next</code></p>
<p><em>PS: There's also a problem with the ruby gem (it doesn't exists in rubygems yet)</em></p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31267,mdo,2020-07-09T16:34:57Z,,False,"<p>Issues are for bugs, Discussions are used for conversation :).</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31263,ugultopu,2020-07-08T20:44:09Z,,False,"<p>Here is a simple <a href=""https://getbootstrap.com/docs/4.5/components/navs/#horizontal-alignment"" rel=""nofollow"">centered nav example</a>:</p>
<div class=""highlight highlight-text-html-basic""><pre><span class=""pl-kos"">&lt;</span><span class=""pl-ent"">ul</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav justify-content-center</span>""<span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-item</span>""<span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-link active</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Active<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-item</span>""<span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-link</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Link<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-item</span>""<span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-link</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Link<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-item</span>""<span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav-link disabled</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>"" <span class=""pl-c1"">tabindex</span>=""<span class=""pl-s"">-1</span>"" <span class=""pl-c1"">aria-disabled</span>=""<span class=""pl-s"">true</span>""<span class=""pl-kos"">&gt;</span>Disabled<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">ul</span><span class=""pl-kos"">&gt;</span></pre></div>
<p>My question is, in order to obtain the same result, why can't I simply:</p>
<div class=""highlight highlight-text-html-basic""><pre><span class=""pl-kos"">&lt;</span><span class=""pl-ent"">ul</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">nav justify-content-center</span>""<span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">active</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Active<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Link<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>""<span class=""pl-kos"">&gt;</span>Link<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
    <span class=""pl-kos"">&lt;</span><span class=""pl-ent"">a</span> <span class=""pl-c1"">class</span>=""<span class=""pl-s"">disabled</span>"" <span class=""pl-c1"">href</span>=""<span class=""pl-s"">#</span>"" <span class=""pl-c1"">tabindex</span>=""<span class=""pl-s"">-1</span>"" <span class=""pl-c1"">aria-disabled</span>=""<span class=""pl-s"">true</span>""<span class=""pl-kos"">&gt;</span>Disabled<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">a</span><span class=""pl-kos"">&gt;</span>
  <span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">li</span><span class=""pl-kos"">&gt;</span>
<span class=""pl-kos"">&lt;/</span><span class=""pl-ent"">ul</span><span class=""pl-kos"">&gt;</span></pre></div>
<p>I have inspected the output and discovered that no rules apply for the <code>nav-item</code> class:</p>
<p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://user-images.githubusercontent.com/9937444/86968260-43ef9b00-c142-11ea-924e-60bb062aee27.png""><img width=""1440"" alt=""Screen Shot 2020-07-08 at 5 13 09 PM"" src=""https://user-images.githubusercontent.com/9937444/86968260-43ef9b00-c142-11ea-924e-60bb062aee27.png"" style=""max-width:100%;""></a></p>
<p>For nav-link the CSS rule is:</p>
<div class=""highlight highlight-source-css""><pre>.<span class=""pl-c1"">nav-link</span> {
  <span class=""pl-c1"">display</span>: block;
  <span class=""pl-c1"">padding</span>: <span class=""pl-c1"">.5<span class=""pl-smi"">rem</span></span> <span class=""pl-c1"">1<span class=""pl-smi"">rem</span></span>;
}</pre></div>
<p>So, instead of defining a CSS class that needs to be added to every link under a nav, why Bootstrap cannot just:</p>
<div class=""highlight highlight-source-css""><pre>.<span class=""pl-c1"">nav</span> <span class=""pl-ent"">a</span> {
  <span class=""pl-c1"">display</span>: block;
  <span class=""pl-c1"">padding</span>: <span class=""pl-c1"">.5<span class=""pl-smi"">rem</span></span> <span class=""pl-c1"">1<span class=""pl-smi"">rem</span></span>;
}</pre></div>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31263,mdo,2020-07-09T01:32:55Z,,True,"<blockquote>
<p>So, instead of defining a CSS class that needs to be added to every link under a nav, why Bootstrap cannot just:</p>
<div class=""highlight highlight-source-css""><pre>.<span class=""pl-c1"">nav</span> <span class=""pl-ent"">a</span> {
  <span class=""pl-c1"">display</span>: block;
  <span class=""pl-c1"">padding</span>: <span class=""pl-c1"">.5<span class=""pl-smi"">rem</span></span> <span class=""pl-c1"">1<span class=""pl-smi"">rem</span></span>;
}</pre></div>
</blockquote>
<p>We're verbose because we're explicit. Your above example means that anytime you add another random <code>&lt;a&gt;</code> element within a <code>&lt;nav&gt;</code> element, it's always going to be block level with that padding. Most of the time, you don't want that. Our approach is class-driven for that reason.</p>
<p>But then what's the purpose of <code>nav-item</code> class since there's no styling associated with it?</p>
<p><code>.nav-item</code> comes into play if you use <code>&lt;ul&gt;</code> based navigations. See <a href=""https://github.com/twbs/bootstrap/blob/main/scss/_nav.scss"">https://github.com/twbs/bootstrap/blob/main/scss/_nav.scss</a>. Using unordered lists is helpful in navs (announces # of nav items to screen readers), but isn't required (see our docs; you can skip <code>.nav-item</code> with the right markup).</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31263,ugultopu,2020-07-09T01:55:00Z,,True,<p>But then what's the purpose of <code>nav-item</code> class since there's no styling associated with it?</p>
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31263,mdo,2020-07-09T04:26:12Z,,True,"<p><code>.nav-item</code> comes into play if you use <code>&lt;ul&gt;</code> based navigations. See <a href=""https://github.com/twbs/bootstrap/blob/main/scss/_nav.scss"">https://github.com/twbs/bootstrap/blob/main/scss/_nav.scss</a>. Using unordered lists is helpful in navs (announces # of nav items to screen readers), but isn't required (see our docs; you can skip <code>.nav-item</code> with the right markup).</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31264,Chrysippus,2020-07-09T04:21:04Z,,False,"<p>I'm testing out the alpha version and <a href=""https://webhint.io/"" rel=""nofollow"">webhint</a> marks the following as a ""<a href=""https://webhint.io/docs/user-guide/hints/hint-css-prefix-order/"" rel=""nofollow"">Pitfall"" due to incorrect order (prefixed CSS first)</a>:<br>
<code>th { text-align: inherit; text-align: -webkit-match-parent; }</code></p>
<p>This isn't quite a bug, so I wasn't sure where to post it. I searched and no one seems to have mentioned this issue. As far as I can tell, the prefixed line was added to fix a bug, but it should go before <code>text-align: inherit;</code>.</p>
<p>This is the only case like this flagged in alpha1 by webhint.</p>"
twbs/bootstrap,https://github.com/twbs/bootstrap/discussions/31239,realrecordzLab,2020-07-04T19:30:27Z,,False,"<p>I'm using bootstrap v5 in my vue app. I'm importing the css and it works fine.<br>
I want to use the modal component and open it programmatically. I'm importing in the <code>main.js</code> file of my vue app the <code>bootstrap.min.js</code> file using this syntax: <code>import 'bootstrap/dist/js/bootstrap.min.js'</code> and in my methods I've created a function that have this code:</p>
<pre><code>        showTableData() {
            let date = new Date().toLocaleDateString()
            let dataExportModal = new bootstrap.Modal(document.getElementById('myModal'))
            dataExportModal.show()
        }
</code></pre>
<p>What is happening is that I get this error in console when I click on the button that will use the function: <code>ReferenceError: bootstrap is not defined</code></p>
<p>I'm not sure on what's wrong with the code, but any help will be appreciated.</p>"
